Date,Country,State,Location,Pure Gold (24 k),Standard Gold (22 K)
9/5/2018,India,Tamilnadu,Chennai,3044,2900
9/6/2018,India,Tamilnadu,Chennai,3067,2923
9/7/2018,India,Tamilnadu,Chennai,3056,2910
9/8/2018,India,Tamilnadu,Chennai,3065,2919
9/9/2018,India,Tamilnadu,Chennai,3065,2919
9/10/2018,India,Tamilnadu,Chennai,3063,2917
9/11/2018,India,Tamilnadu,Chennai,3072,2926
9/12/2018,India,Tamilnadu,Chennai,3061,2915
9/13/2018,India,Tamilnadu,Chennai,3068,2922
9/14/2018,India,Tamilnadu,Chennai,3067,2921
9/15/2018,India,Tamilnadu,Chennai,3066,2920
9/16/2018,India,Tamilnadu,Chennai,3066,2920
9/17/2018,India,Tamilnadu,Chennai,3082,2935
9/18/2018,India,Tamilnadu,Chennai,3083,2936
9/19/2018,India,Tamilnadu,Chennai,3097,2950
9/20/2018,India,Tamilnadu,Chennai,3076,2929
9/21/2018,India,Tamilnadu,Chennai,3092,2945
9/22/2018,India,Tamilnadu,Chennai,3077,2930
9/23/2018,India,Tamilnadu,Chennai,3077,2930
9/24/2018,India,Tamilnadu,Chennai,3083,2936
9/25/2018,India,Tamilnadu,Chennai,3090,2943
9/26/2018,India,Tamilnadu,Chennai,3085,2938
9/27/2018,India,Tamilnadu,Chennai,3075,2929
9/28/2018,India,Tamilnadu,Chennai,3049,2904
9/29/2018,India,Tamilnadu,Chennai,3074,2928
9/30/2018,India,Tamilnadu,Chennai,3074,2928
10/1/2018,India,Tamilnadu,Chennai,3061,2915
10/2/2018,India,Tamilnadu,Chennai,3084,2938
10/3/2018,India,Tamilnadu,Chennai,3118,2972
10/4/2018,India,Tamilnadu,Chennai,3123,2974
10/5/2018,India,Tamilnadu,Chennai,3137,2988
10/6/2018,India,Tamilnadu,Chennai,3158,3008
10/7/2018,India,Tamilnadu,Chennai,3158,3008
10/8/2018,India,Tamilnadu,Chennai,3131,2981
10/9/2018,India,Tamilnadu,Chennai,3121,2972
10/10/2018,India,Tamilnadu,Chennai,3116,2968
10/11/2018,India,Tamilnadu,Chennai,3141,2991
10/12/2018,India,Tamilnadu,Chennai,3177,3026
10/13/2018,India,Tamilnadu,Chennai,3176,3025
10/14/2018,India,Tamilnadu,Chennai,3176,3025
10/15/2018,India,Tamilnadu,Chennai,3211,3058
10/16/2018,India,Tamilnadu,Chennai,3196,3043
10/17/2018,India,Tamilnadu,Chennai,3186,3034
10/18/2018,India,Tamilnadu,Chennai,3185,3033
10/19/2018,India,Tamilnadu,Chennai,3194,3042
10/20/2018,India,Tamilnadu,Chennai,3189,3037
10/21/2018,India,Tamilnadu,Chennai,3189,3037
10/22/2018,India,Tamilnadu,Chennai,3172,3021
10/23/2018,India,Tamilnadu,Chennai,3210,3057
10/24/2018,India,Tamilnadu,Chennai,3183,3031
10/25/2018,India,Tamilnadu,Chennai,3187,3035
10/26/2018,India,Tamilnadu,Chennai,3204,3052
10/27/2018,India,Tamilnadu,Chennai,3197,3045
10/28/2018,India,Tamilnadu,Chennai,3197,3045
10/29/2018,India,Tamilnadu,Chennai,3190,3038
10/30/2018,India,Tamilnadu,Chennai,3186,3035
10/31/2018,India,Tamilnadu,Chennai,3180,3028
11/1/2018,India,Tamilnadu,Chennai,3186,3034
11/2/2018,India,Tamilnadu,Chennai,3178,3026
11/3/2018,India,Tamilnadu,Chennai,3191,3039
11/4/2018,India,Tamilnadu,Chennai,3191,3039
11/5/2018,India,Tamilnadu,Chennai,3187,3035
11/6/2018,India,Tamilnadu,Chennai,3197,3044
11/7/2018,India,Tamilnadu,Chennai,3176,3023
11/8/2018,India,Tamilnadu,Chennai,3156,3003
11/9/2018,India,Tamilnadu,Chennai,3156,3003
11/10/2018,India,Tamilnadu,Chennai,3138,2985
11/11/2018,India,Tamilnadu,Chennai,3138,2985
11/12/2018,India,Tamilnadu,Chennai,3139,2986
11/13/2018,India,Tamilnadu,Chennai,3117,2968
11/14/2018,India,Tamilnadu,Chennai,3096,2947
11/15/2018,India,Tamilnadu,Chennai,3119,2970
11/16/2018,India,Tamilnadu,Chennai,3106,2957
11/17/2018,India,Tamilnadu,Chennai,3124,2975
11/18/2018,India,Tamilnadu,Chennai,3124,2975
11/19/2018,India,Tamilnadu,Chennai,3102,2957
11/20/2018,India,Tamilnadu,Chennai,3105,2960
11/21/2018,India,Tamilnadu,Chennai,3107,2962
11/22/2018,India,Tamilnadu,Chennai,3100,2955
11/23/2018,India,Tamilnadu,Chennai,3080,2935
11/24/2018,India,Tamilnadu,Chennai,3079,2934
11/25/2018,India,Tamilnadu,Chennai,3079,2934
11/26/2018,India,Tamilnadu,Chennai,3077,2932
11/27/2018,India,Tamilnadu,Chennai,3076,2931
11/28/2018,India,Tamilnadu,Chennai,3055,2910
11/29/2018,India,Tamilnadu,Chennai,3054,2909
11/30/2018,India,Tamilnadu,Chennai,3047,2902
12/1/2018,India,Tamilnadu,Chennai,3050,2905
12/2/2018,India,Tamilnadu,Chennai,3050,2905
12/3/2018,India,Tamilnadu,Chennai,3075,2930
12/4/2018,India,Tamilnadu,Chennai,3098,2953
12/5/2018,India,Tamilnadu,Chennai,3095,2949
12/6/2018,India,Tamilnadu,Chennai,3116,2970
12/7/2018,India,Tamilnadu,Chennai,3111,2965
12/8/2018,India,Tamilnadu,Chennai,3156,3010
12/9/2018,India,Tamilnadu,Chennai,3156,3010
12/10/2018,India,Tamilnadu,Chennai,3150,3004
12/11/2018,India,Tamilnadu,Chennai,3170,3024
12/12/2018,India,Tamilnadu,Chennai,3170,3024
12/13/2018,India,Tamilnadu,Chennai,3158,3012
12/14/2018,India,Tamilnadu,Chennai,3150,3004
12/15/2018,India,Tamilnadu,Chennai,3156,3010
12/16/2018,India,Tamilnadu,Chennai,3156,3010
12/17/2018,India,Tamilnadu,Chennai,3139,2993
12/18/2018,India,Tamilnadu,Chennai,3132,2986
12/19/2018,India,Tamilnadu,Chennai,3114,2968
12/20/2018,India,Tamilnadu,Chennai,3108,2962
12/21/2018,India,Tamilnadu,Chennai,3133,2987
12/22/2018,India,Tamilnadu,Chennai,3125,2979
12/23/2018,India,Tamilnadu,Chennai,3125,2979
12/24/2018,India,Tamilnadu,Chennai,3133,2987
12/25/2018,India,Tamilnadu,Chennai,3151,3005
12/26/2018,India,Tamilnadu,Chennai,3153,3007
12/27/2018,India,Tamilnadu,Chennai,3163,3017
12/28/2018,India,Tamilnadu,Chennai,3162,3016
12/29/2018,India,Tamilnadu,Chennai,3168,3022
12/30/2018,India,Tamilnadu,Chennai,3168,3022
12/31/2018,India,Tamilnadu,Chennai,3163,3017
1/1/2019,India,Tamilnadu,Chennai,3167,3021
1/2/2019,India,Tamilnadu,Chennai,3185,3039
1/3/2019,India,Tamilnadu,Chennai,3198,3052
1/4/2019,India,Tamilnadu,Chennai,3183,3037
1/5/2019,India,Tamilnadu,Chennai,3170,3024
1/6/2019,India,Tamilnadu,Chennai,3170,3024
1/7/2019,India,Tamilnadu,Chennai,3190,3044
1/8/2019,India,Tamilnadu,Chennai,3183,3037
1/9/2019,India,Tamilnadu,Chennai,3197,3051
1/10/2019,India,Tamilnadu,Chennai,3223,3076
1/11/2019,India,Tamilnadu,Chennai,3219,3072
1/12/2019,India,Tamilnadu,Chennai,3223,3076
1/13/2019,India,Tamilnadu,Chennai,3223,3076
1/14/2019,India,Tamilnadu,Chennai,3235,3088
1/15/2019,India,Tamilnadu,Chennai,3238,3091
1/16/2019,India,Tamilnadu,Chennai,3249,3102
1/17/2019,India,Tamilnadu,Chennai,3258,3111
1/18/2019,India,Tamilnadu,Chennai,3240,3093
1/19/2019,India,Tamilnadu,Chennai,3238,3091
1/20/2019,India,Tamilnadu,Chennai,3238,3091
1/21/2019,India,Tamilnadu,Chennai,3227,3080
1/22/2019,India,Tamilnadu,Chennai,3243,3096
1/23/2019,India,Tamilnadu,Chennai,3244,3097
1/24/2019,India,Tamilnadu,Chennai,3236,3089
1/25/2019,India,Tamilnadu,Chennai,3239,3092
1/26/2019,India,Tamilnadu,Chennai,3268,3121
1/27/2019,India,Tamilnadu,Chennai,3268,3121
1/28/2019,India,Tamilnadu,Chennai,3274,3127
1/29/2019,India,Tamilnadu,Chennai,3292,3145
1/30/2019,India,Tamilnadu,Chennai,3308,3161
1/31/2019,India,Tamilnadu,Chennai,3320,3173
2/1/2019,India,Tamilnadu,Chennai,3333,3186
2/2/2019,India,Tamilnadu,Chennai,3341,3194
2/3/2019,India,Tamilnadu,Chennai,3341,3194
2/4/2019,India,Tamilnadu,Chennai,3328,3181
2/5/2019,India,Tamilnadu,Chennai,3328,3181
2/6/2019,India,Tamilnadu,Chennai,3329,3182
2/7/2019,India,Tamilnadu,Chennai,3303,3156
2/8/2019,India,Tamilnadu,Chennai,3297,3150
2/9/2019,India,Tamilnadu,Chennai,3320,3173
2/10/2019,India,Tamilnadu,Chennai,3320,3173
2/11/2019,India,Tamilnadu,Chennai,3297,3150
2/12/2019,India,Tamilnadu,Chennai,3292,3145
2/13/2019,India,Tamilnadu,Chennai,3288,3141
2/14/2019,India,Tamilnadu,Chennai,3292,3145
2/15/2019,India,Tamilnadu,Chennai,3320,3173
2/16/2019,India,Tamilnadu,Chennai,3337,3190
2/17/2019,India,Tamilnadu,Chennai,3337,3190
2/18/2019,India,Tamilnadu,Chennai,3343,3196
2/19/2019,India,Tamilnadu,Chennai,3358,3211
2/20/2019,India,Tamilnadu,Chennai,3373,3226
2/21/2019,India,Tamilnadu,Chennai,3353,3206
2/22/2019,India,Tamilnadu,Chennai,3336,3189
2/23/2019,India,Tamilnadu,Chennai,3347,3200
2/24/2019,India,Tamilnadu,Chennai,3347,3200
2/25/2019,India,Tamilnadu,Chennai,3334,3187
2/26/2019,India,Tamilnadu,Chennai,3329,3182
2/27/2019,India,Tamilnadu,Chennai,3340,3193
2/28/2019,India,Tamilnadu,Chennai,3330,3183
3/1/2019,India,Tamilnadu,Chennai,3284,3137
3/2/2019,India,Tamilnadu,Chennai,3269,3122
3/3/2019,India,Tamilnadu,Chennai,3269,3122
3/4/2019,India,Tamilnadu,Chennai,3255,3108
3/5/2019,India,Tamilnadu,Chennai,3225,3078
3/6/2019,India,Tamilnadu,Chennai,3227,3080
3/7/2019,India,Tamilnadu,Chennai,3206,3059
3/8/2019,India,Tamilnadu,Chennai,3219,3072
3/9/2019,India,Tamilnadu,Chennai,3239,3092
3/10/2019,India,Tamilnadu,Chennai,3239,3092
3/11/2019,India,Tamilnadu,Chennai,3225,3077
3/12/2019,India,Tamilnadu,Chennai,3208,3060
3/13/2019,India,Tamilnadu,Chennai,3235,3087
3/14/2019,India,Tamilnadu,Chennai,3220,3072
3/15/2019,India,Tamilnadu,Chennai,3204,3056
3/16/2019,India,Tamilnadu,Chennai,3207,3059
3/17/2019,India,Tamilnadu,Chennai,3207,3059
3/18/2019,India,Tamilnadu,Chennai,3184,3036
3/19/2019,India,Tamilnadu,Chennai,3198,3050
3/20/2019,India,Tamilnadu,Chennai,3187,3039
3/21/2019,India,Tamilnadu,Chennai,3210,3062
3/22/2019,India,Tamilnadu,Chennai,3209,3061
3/23/2019,India,Tamilnadu,Chennai,3230,3082
3/24/2019,India,Tamilnadu,Chennai,3230,3082
3/25/2019,India,Tamilnadu,Chennai,3215,3067
3/26/2019,India,Tamilnadu,Chennai,3212,3064
3/27/2019,India,Tamilnadu,Chennai,3212,3064
3/28/2019,India,Tamilnadu,Chennai,3197,3049
3/29/2019,India,Tamilnadu,Chennai,3172,3025
3/30/2019,India,Tamilnadu,Chennai,3195,3048
3/31/2019,India,Tamilnadu,Chennai,3195,3048
4/1/2019,India,Tamilnadu,Chennai,3181,3034
4/2/2019,India,Tamilnadu,Chennai,3161,3014
4/3/2019,India,Tamilnadu,Chennai,3149,3002
4/4/2019,India,Tamilnadu,Chennai,3167,3020
4/5/2019,India,Tamilnadu,Chennai,3175,3028
4/6/2019,India,Tamilnadu,Chennai,3180,3033
4/7/2019,India,Tamilnadu,Chennai,3180,3033
4/8/2019,India,Tamilnadu,Chennai,3200,3053
4/9/2019,India,Tamilnadu,Chennai,3203,3056
4/10/2019,India,Tamilnadu,Chennai,3199,3052
4/11/2019,India,Tamilnadu,Chennai,3190,3043
4/12/2019,India,Tamilnadu,Chennai,3176,3029
4/13/2019,India,Tamilnadu,Chennai,3179,3031
4/14/2019,India,Tamilnadu,Chennai,3179,3031
4/15/2019,India,Tamilnadu,Chennai,3164,3016
4/16/2019,India,Tamilnadu,Chennai,3179,3031
4/17/2019,India,Tamilnadu,Chennai,3168,3017
4/18/2019,India,Tamilnadu,Chennai,3168,3017
4/19/2019,India,Tamilnadu,Chennai,3163,3012
4/20/2019,India,Tamilnadu,Chennai,3166,3015
4/21/2019,India,Tamilnadu,Chennai,3166,3015
4/22/2019,India,Tamilnadu,Chennai,3172,3021
4/23/2019,India,Tamilnadu,Chennai,3168,3017
4/24/2019,India,Tamilnadu,Chennai,3171,3020
4/25/2019,India,Tamilnadu,Chennai,3193,3042
4/26/2019,India,Tamilnadu,Chennai,3195,3044
4/27/2019,India,Tamilnadu,Chennai,3206,3055
4/28/2019,India,Tamilnadu,Chennai,3206,3055
4/29/2019,India,Tamilnadu,Chennai,3199,3048
4/30/2019,India,Tamilnadu,Chennai,3192,3041
5/1/2019,India,Tamilnadu,Chennai,3189,3038
5/2/2019,India,Tamilnadu,Chennai,3153,3002
5/3/2019,India,Tamilnadu,Chennai,3143,2992
5/4/2019,India,Tamilnadu,Chennai,3163,3012
5/5/2019,India,Tamilnadu,Chennai,3163,3012
5/6/2019,India,Tamilnadu,Chennai,3168,3017
5/7/2019,India,Tamilnadu,Chennai,3173,3022
5/8/2019,India,Tamilnadu,Chennai,3181,3030
5/9/2019,India,Tamilnadu,Chennai,3191,3040
5/10/2019,India,Tamilnadu,Chennai,3189,3038
5/11/2019,India,Tamilnadu,Chennai,3203,3052
5/12/2019,India,Tamilnadu,Chennai,3203,3052
5/13/2019,India,Tamilnadu,Chennai,3205,3054
5/14/2019,India,Tamilnadu,Chennai,3236,3085
5/15/2019,India,Tamilnadu,Chennai,3230,3083
5/16/2019,India,Tamilnadu,Chennai,3217,3070
5/17/2019,India,Tamilnadu,Chennai,3205,3058
5/18/2019,India,Tamilnadu,Chennai,3197,3050
5/19/2019,India,Tamilnadu,Chennai,3197,3050
5/20/2019,India,Tamilnadu,Chennai,3163,3016
5/21/2019,India,Tamilnadu,Chennai,3167,3020
5/22/2019,India,Tamilnadu,Chennai,3162,3015
5/23/2019,India,Tamilnadu,Chennai,3176,3026
5/24/2019,India,Tamilnadu,Chennai,3180,3030
5/25/2019,India,Tamilnadu,Chennai,3181,3031
5/26/2019,India,Tamilnadu,Chennai,3181,3031
5/27/2019,India,Tamilnadu,Chennai,3187,3037
5/28/2019,India,Tamilnadu,Chennai,3185,3035
5/29/2019,India,Tamilnadu,Chennai,3197,3047
5/30/2019,India,Tamilnadu,Chennai,3181,3031
5/31/2019,India,Tamilnadu,Chennai,3212,3062
6/1/2019,India,Tamilnadu,Chennai,3229,3079
6/2/2019,India,Tamilnadu,Chennai,3229,3079
6/3/2019,India,Tamilnadu,Chennai,3226,3076
6/4/2019,India,Tamilnadu,Chennai,3250,3097
6/5/2019,India,Tamilnadu,Chennai,3271,3116
6/6/2019,India,Tamilnadu,Chennai,3278,3122
6/7/2019,India,Tamilnadu,Chennai,3279,3123
6/8/2019,India,Tamilnadu,Chennai,3298,3142
6/9/2019,India,Tamilnadu,Chennai,3298,3142
6/10/2019,India,Tamilnadu,Chennai,3267,3111
6/11/2019,India,Tamilnadu,Chennai,3253,3097
6/12/2019,India,Tamilnadu,Chennai,3275,3119
6/13/2019,India,Tamilnadu,Chennai,3278,3122
6/14/2019,India,Tamilnadu,Chennai,3317,3161
6/15/2019,India,Tamilnadu,Chennai,3304,3148
6/16/2019,India,Tamilnadu,Chennai,3304,3148
6/17/2019,India,Tamilnadu,Chennai,3288,3132
6/18/2019,India,Tamilnadu,Chennai,3301,3145
6/19/2019,India,Tamilnadu,Chennai,3303,3147
6/20/2019,India,Tamilnadu,Chennai,3369,3213
6/21/2019,India,Tamilnadu,Chennai,3393,3237
6/22/2019,India,Tamilnadu,Chennai,3415,3259
6/23/2019,India,Tamilnadu,Chennai,3415,3259
6/24/2019,India,Tamilnadu,Chennai,3421,3265
6/25/2019,India,Tamilnadu,Chennai,3461,3303
6/26/2019,India,Tamilnadu,Chennai,3405,3247
6/27/2019,India,Tamilnadu,Chennai,3397,3239
6/28/2019,India,Tamilnadu,Chennai,3412,3254
6/29/2019,India,Tamilnadu,Chennai,3410,3252
6/30/2019,India,Tamilnadu,Chennai,3410,3252
7/1/2019,India,Tamilnadu,Chennai,3374,3216
7/2/2019,India,Tamilnadu,Chennai,3374,3216
7/3/2019,India,Tamilnadu,Chennai,3433,3274
7/4/2019,India,Tamilnadu,Chennai,3412,3255
7/5/2019,India,Tamilnadu,Chennai,3476,3319
7/6/2019,India,Tamilnadu,Chennai,3438,3281
7/7/2019,India,Tamilnadu,Chennai,3438,3281
7/8/2019,India,Tamilnadu,Chennai,3460,3303
7/9/2019,India,Tamilnadu,Chennai,3421,3264
7/10/2019,India,Tamilnadu,Chennai,3427,3270
7/11/2019,India,Tamilnadu,Chennai,3487,3330
7/12/2019,India,Tamilnadu,Chennai,3453,3296
7/13/2019,India,Tamilnadu,Chennai,3473,3316
7/14/2019,India,Tamilnadu,Chennai,3473,3316
7/15/2019,India,Tamilnadu,Chennai,3469,3312
7/16/2019,India,Tamilnadu,Chennai,3469,3312
7/17/2019,India,Tamilnadu,Chennai,3451,3294
7/18/2019,India,Tamilnadu,Chennai,3489,3332
7/19/2019,India,Tamilnadu,Chennai,3520,3363
7/20/2019,India,Tamilnadu,Chennai,3502,3345
7/21/2019,India,Tamilnadu,Chennai,3502,3345
7/22/2019,India,Tamilnadu,Chennai,3505,3348
7/23/2019,India,Tamilnadu,Chennai,3489,3332
7/24/2019,India,Tamilnadu,Chennai,3497,3340
7/25/2019,India,Tamilnadu,Chennai,3502,3345
7/26/2019,India,Tamilnadu,Chennai,3487,3330
7/27/2019,India,Tamilnadu,Chennai,3488,3331
7/28/2019,India,Tamilnadu,Chennai,3488,3331
7/29/2019,India,Tamilnadu,Chennai,3481,3324
7/30/2019,India,Tamilnadu,Chennai,3490,3333
7/31/2019,India,Tamilnadu,Chennai,3493,3336
8/1/2019,India,Tamilnadu,Chennai,3467,3310
8/2/2019,India,Tamilnadu,Chennai,3540,3383
8/3/2019,India,Tamilnadu,Chennai,3573,3416
8/4/2019,India,Tamilnadu,Chennai,3573,3416
8/5/2019,India,Tamilnadu,Chennai,3617,3460
8/6/2019,India,Tamilnadu,Chennai,3630,3473
8/7/2019,India,Tamilnadu,Chennai,3704,3547
8/8/2019,India,Tamilnadu,Chennai,3715,3558
8/9/2019,India,Tamilnadu,Chennai,3726,3569
8/10/2019,India,Tamilnadu,Chennai,3739,3582
8/11/2019,India,Tamilnadu,Chennai,3739,3582
8/12/2019,India,Tamilnadu,Chennai,3760,3603
8/13/2019,India,Tamilnadu,Chennai,3784,3627
8/14/2019,India,Tamilnadu,Chennai,3735,3578
8/15/2019,India,Tamilnadu,Chennai,3775,3618
8/16/2019,India,Tamilnadu,Chennai,3740,3583
8/17/2019,India,Tamilnadu,Chennai,3764,3607
8/18/2019,India,Tamilnadu,Chennai,3764,3607
8/19/2019,India,Tamilnadu,Chennai,3741,3584
8/20/2019,India,Tamilnadu,Chennai,3761,3604
8/21/2019,India,Tamilnadu,Chennai,3751,3594
8/22/2019,India,Tamilnadu,Chennai,3765,3608
8/23/2019,India,Tamilnadu,Chennai,3757,3600
8/24/2019,India,Tamilnadu,Chennai,3837,3680
8/25/2019,India,Tamilnadu,Chennai,3837,3680
8/26/2019,India,Tamilnadu,Chennai,3842,3685
8/27/2019,India,Tamilnadu,Chennai,3837,3680
8/28/2019,India,Tamilnadu,Chennai,3870,3713
8/29/2019,India,Tamilnadu,Chennai,3869,3712
8/30/2019,India,Tamilnadu,Chennai,3839,3682
8/31/2019,India,Tamilnadu,Chennai,3848,3691
9/1/2019,India,Tamilnadu,Chennai,3848,3691
9/2/2019,India,Tamilnadu,Chennai,3859,3702
9/3/2019,India,Tamilnadu,Chennai,3886,3729
9/4/2019,India,Tamilnadu,Chennai,3898,3741
9/5/2019,India,Tamilnadu,Chennai,3898,3741
9/6/2019,India,Tamilnadu,Chennai,3815,3658
9/7/2019,India,Tamilnadu,Chennai,3828,3671
9/8/2019,India,Tamilnadu,Chennai,3828,3671
9/9/2019,India,Tamilnadu,Chennai,3816,3659
9/10/2019,India,Tamilnadu,Chennai,3806,3649
9/11/2019,India,Tamilnadu,Chennai,3791,3634
9/12/2019,India,Tamilnadu,Chennai,3771,3614
9/13/2019,India,Tamilnadu,Chennai,3769,3612
9/14/2019,India,Tamilnadu,Chennai,3741,3584
9/15/2019,India,Tamilnadu,Chennai,3741,3584
9/16/2019,India,Tamilnadu,Chennai,3777,3620
9/17/2019,India,Tamilnadu,Chennai,3772,3615
9/18/2019,India,Tamilnadu,Chennai,3757,3600
9/19/2019,India,Tamilnadu,Chennai,3737,3580
9/20/2019,India,Tamilnadu,Chennai,3743,3586
9/21/2019,India,Tamilnadu,Chennai,3770,3613
9/22/2019,India,Tamilnadu,Chennai,3770,3613
9/23/2019,India,Tamilnadu,Chennai,3769,3612
9/24/2019,India,Tamilnadu,Chennai,3771,3614
9/25/2019,India,Tamilnadu,Chennai,3799,3642
9/26/2019,India,Tamilnadu,Chennai,3753,3596
9/27/2019,India,Tamilnadu,Chennai,3756,3599
9/28/2019,India,Tamilnadu,Chennai,3775,3618
9/29/2019,India,Tamilnadu,Chennai,3775,3618
9/30/2019,India,Tamilnadu,Chennai,3745,3588
10/1/2019,India,Tamilnadu,Chennai,3713,3556
10/2/2019,India,Tamilnadu,Chennai,3763,3606
10/3/2019,India,Tamilnadu,Chennai,3787,3630
10/4/2019,India,Tamilnadu,Chennai,3801,3644
10/5/2019,India,Tamilnadu,Chennai,3805,3648
10/6/2019,India,Tamilnadu,Chennai,3805,3648
10/7/2019,India,Tamilnadu,Chennai,3809,3652
10/8/2019,India,Tamilnadu,Chennai,3805,3648
10/9/2019,India,Tamilnadu,Chennai,3815,3658
10/10/2019,India,Tamilnadu,Chennai,3827,3670
10/11/2019,India,Tamilnadu,Chennai,3810,3653
10/12/2019,India,Tamilnadu,Chennai,3809,3644
10/13/2019,India,Tamilnadu,Chennai,3809,3644
10/14/2019,India,Tamilnadu,Chennai,3825,3660
10/15/2019,India,Tamilnadu,Chennai,3843,3678
10/16/2019,India,Tamilnadu,Chennai,3826,3661
10/17/2019,India,Tamilnadu,Chennai,3828,3663
10/18/2019,India,Tamilnadu,Chennai,3822,3657
10/19/2019,India,Tamilnadu,Chennai,3831,3666
10/20/2019,India,Tamilnadu,Chennai,3831,3666
10/21/2019,India,Tamilnadu,Chennai,3822,3657
10/22/2019,India,Tamilnadu,Chennai,3817,3652
10/23/2019,India,Tamilnadu,Chennai,3832,3667
10/24/2019,India,Tamilnadu,Chennai,3828,3663
10/25/2019,India,Tamilnadu,Chennai,3858,3693
10/26/2019,India,Tamilnadu,Chennai,3853,3688
10/27/2019,India,Tamilnadu,Chennai,3853,3688
10/28/2019,India,Tamilnadu,Chennai,3848,3685
10/29/2019,India,Tamilnadu,Chennai,3827,3664
10/30/2019,India,Tamilnadu,Chennai,3830,3667
10/31/2019,India,Tamilnadu,Chennai,3859,3696
11/1/2019,India,Tamilnadu,Chennai,3876,3713
11/2/2019,India,Tamilnadu,Chennai,3868,3705
11/3/2019,India,Tamilnadu,Chennai,3868,3705
11/4/2019,India,Tamilnadu,Chennai,3864,3701
11/5/2019,India,Tamilnadu,Chennai,3855,3692
11/6/2019,India,Tamilnadu,Chennai,3821,3658
11/7/2019,India,Tamilnadu,Chennai,3821,3658
11/8/2019,India,Tamilnadu,Chennai,3796,3633
11/9/2019,India,Tamilnadu,Chennai,3793,3630
11/10/2019,India,Tamilnadu,Chennai,3793,3630
11/11/2019,India,Tamilnadu,Chennai,3799,3636
11/12/2019,India,Tamilnadu,Chennai,3781,3618
11/13/2019,India,Tamilnadu,Chennai,3807,3644
11/14/2019,India,Tamilnadu,Chennai,3826,3663
11/15/2019,India,Tamilnadu,Chennai,3801,3638
11/16/2019,India,Tamilnadu,Chennai,3808,3645
11/17/2019,India,Tamilnadu,Chennai,3808,3645
11/18/2019,India,Tamilnadu,Chennai,3790,3629
11/19/2019,India,Tamilnadu,Chennai,3810,3649
11/20/2019,India,Tamilnadu,Chennai,3825,3664
11/21/2019,India,Tamilnadu,Chennai,3815,3654
11/22/2019,India,Tamilnadu,Chennai,3807,3646
11/23/2019,India,Tamilnadu,Chennai,3800,3639
11/24/2019,India,Tamilnadu,Chennai,3800,3639
11/25/2019,India,Tamilnadu,Chennai,3784,3623
11/26/2019,India,Tamilnadu,Chennai,3779,3618
11/27/2019,India,Tamilnadu,Chennai,3773,3612
11/28/2019,India,Tamilnadu,Chennai,3775,3614
11/29/2019,India,Tamilnadu,Chennai,3787,3626
11/30/2019,India,Tamilnadu,Chennai,3807,3646
12/1/2019,India,Tamilnadu,Chennai,3807,3646
12/2/2019,India,Tamilnadu,Chennai,3778,3617
12/3/2019,India,Tamilnadu,Chennai,3789,3628
12/4/2019,India,Tamilnadu,Chennai,3809,3648
12/5/2019,India,Tamilnadu,Chennai,3826,3644
12/6/2019,India,Tamilnadu,Chennai,3822,3640
12/7/2019,India,Tamilnadu,Chennai,3793,3612
12/8/2019,India,Tamilnadu,Chennai,3793,3612
12/9/2019,India,Tamilnadu,Chennai,3785,3605
12/10/2019,India,Tamilnadu,Chennai,3777,3597
12/11/2019,India,Tamilnadu,Chennai,3777,3597
12/12/2019,India,Tamilnadu,Chennai,3782,3602
12/13/2019,India,Tamilnadu,Chennai,3780,3600
12/14/2019,India,Tamilnadu,Chennai,3803,3622
12/15/2019,India,Tamilnadu,Chennai,3803,3622
12/16/2019,India,Tamilnadu,Chennai,3803,3622
12/17/2019,India,Tamilnadu,Chennai,3808,3627
12/18/2019,India,Tamilnadu,Chennai,3815,3634
12/19/2019,India,Tamilnadu,Chennai,3810,3629
12/20/2019,India,Tamilnadu,Chennai,3817,3636
12/21/2019,India,Tamilnadu,Chennai,3819,3637
12/22/2019,India,Tamilnadu,Chennai,3819,3637
12/23/2019,India,Tamilnadu,Chennai,3833,3651
12/24/2019,India,Tamilnadu,Chennai,3847,3665
12/25/2019,India,Tamilnadu,Chennai,3883,3698
12/26/2019,India,Tamilnadu,Chennai,3877,3692
12/27/2019,India,Tamilnadu,Chennai,3899,3714
12/28/2019,India,Tamilnadu,Chennai,3917,3730
12/29/2019,India,Tamilnadu,Chennai,3917,3730
12/30/2019,India,Tamilnadu,Chennai,3909,3722
12/31/2019,India,Tamilnadu,Chennai,3929,3742
1/1/2020,India,Tamilnadu,Chennai,3922,3735
1/2/2020,India,Tamilnadu,Chennai,3923,3736
1/3/2020,India,Tamilnadu,Chennai,4005,3815
1/4/2020,India,Tamilnadu,Chennai,4024,3832
1/5/2020,India,Tamilnadu,Chennai,4024,3832
1/6/2020,India,Tamilnadu,Chennai,4088,3896
1/7/2020,India,Tamilnadu,Chennai,4056,3863
1/8/2020,India,Tamilnadu,Chennai,4092,3897
1/9/2020,India,Tamilnadu,Chennai,3995,3805
1/10/2020,India,Tamilnadu,Chennai,3990,3800
1/11/2020,India,Tamilnadu,Chennai,4011,3820
1/12/2020,India,Tamilnadu,Chennai,4011,3820
1/13/2020,India,Tamilnadu,Chennai,3971,3782
1/14/2020,India,Tamilnadu,Chennai,3954,3766
1/15/2020,India,Tamilnadu,Chennai,3989,3801
