price,exterior_col,interior_col,MPG,engine,transmission,drive_type,fuel_type,mileage,option_level,style
7990,Alpine White,Black,22 cty / 33 hwy,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,141167,Standard,4dr HB AWD
8000,Taffeta White,Black,28 cty / 39 hwy,1.8L Inline-4 Gas,Automatic,FWD,Gas,93776,Fully Loaded,LT
16950,Super White,Macadamia,28 cty / 39 hwy,2.5L Inline-4 Gas,Automatic,FWD,Gas,14539,Standard,Base
9499,Brown Sugar Metallic,Unknown,29 cty / 38 hwy,1.8L Inline-4 Gas,Automatic,FWD,Gas,54076,Crew Cab,Lariat SuperCrew 5.5' Box 4WD
10481,Summit White,Jet Black,27 cty / 36 hwy,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,96888,Standard,xDrive35i AWD
21999,Black,Unknown,23 cty / 29 hwy,2.5L Inline-4 Gas,Automatic,FWD,Gas,29871,Standard,Hatchback
5400,Black,Black,21 cty / 30 hwy,2.4L Inline-4 Gas,Automatic,FWD,Gas,85050,Standard,SE FWD
14719,Gun Metallic,Charcoal,28 cty / 39 hwy,2.5L Inline-4 Gas,Automatic,FWD,Gas,33412,Standard,Base Manual
4950,Magnetic Gray Metallic,Unknown,22 cty / 32 hwy,2.5L Inline-4 Gas,Automatic,FWD,Gas,175140,Standard,Sedan
9938,Mocha Java Pearlcoat,Black/Light Graystone,17 cty / 25 hwy,3.6L V-6 Gas,Automatic,FWD,Gas,109800,Standard,SL 4WD
15990,Granite Pearlcoat,Black,17 cty / 25 hwy,3.6L V-6 Gas,Automatic,FWD,Gas,24531,Standard,Sedan Automatic
10000,Gold,Unknown,16 cty / 22 hwy,3.5L V-6 Gas,Automatic,4WD,Gas,132333,Standard,535i xDrive Sedan AWD
6999,White Silver Metallic,Carbon Black,28 cty / 35 hwy,1.6L Inline-4 Gas,Manual,FWD,Gas,99440,Standard,2.5 S FWD
21989,Space Gray Metallic,Black,18 cty / 25 hwy,3.0L Inline-6 Gas Turbocharged,Automatic,RWD,Gas,63414,Standard,SV CVT
6571,Glacier Blue Metallic,Gray,20 cty / 27 hwy,2.4L Inline-4 Gas,Automatic,FWD,Gas,163432,Crew Cab,SLT Quad Cab Long Bed 4WD
17988,Pitch Black Clearcoat,Black,19 cty / 30 hwy,3.6L V-6 Gas,Automatic,RWD,Gas,39230,Standard,ESV Platinum Edition AWD
6995,Gray,Unknown,22 cty / 31 hwy,2.5L Inline-5 Gas,Automatic,FWD,Gas,74421,Standard,SE FWD
20620,Graphite Gray Metallic,Jet Black,25 cty / 28 hwy,1.5L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,33867,Standard,Automatic
4999,Crystal Black Pearl,Gray,40 cty / 43 hwy,1.3L Inline-4 Hybrid,Automatic,FWD,Hybrid,144312,Well Equipped,SV
20000,Magnetic Metallic,Ebony Black W/Red Accent,16 cty / 22 hwy,3.5L V-6 Gas Turbocharged,Automatic,4WD,Gas,103894,Crew Cab,XLT SuperCrew 5.5' Box 4WD
13995,Brilliant Silver Metallic,Charcoal,28 cty / 39 hwy,2.5L Inline-4 Gas,Automatic,FWD,Gas,14111,Standard,LX Sedan CVT
6995,Silver,Silver,16 cty / 21 hwy,3.7L V-6 Gas,Automatic,AWD,Gas,188378,Minimal Options,SXT
39000,Granite Crystal Metallic Clearcoat,Black,21 cty / 22 hwy,2.0L V-4 Gas Turbocharged,Automatic,4WD,Gas,21092,Well Equipped,GLS Sedan Automatic
9500,Unspecified,Unspecified,12 cty / 18 hwy,6.2L V-8 Gas,Automatic,AWD,Gas,119574,Standard,Hybrid Sedan I4 CVT
6195,White,Ivory,21 cty / 31 hwy,2.4L Inline-4 Gas,Automatic,FWD,Gas,177895,Crew Cab,"King Ranch Crew Cab 156"" 4WD"
31988,Mineral White Metallic,Mocha,22 cty / 29 hwy,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,27414,Well Equipped,SX
11500,Gray,Gray,25 cty / 35 hwy,2.5L Inline-4 Gas,Automatic,FWD,Gas,38513,Standard,2.5i Premium Automatic
76990,Jet Black,Obsidian Black,13 cty / 19 hwy,5.9L V-12 Gas,Automatic,RWD,Gas,23894,Standard,GLS FWD Manual
3995,White,Gray,16 cty / 21 hwy,4.0L V-6 Gas,Automatic,RWD,Gas,165952,Standard,LE CVT
6500,Deep Blue Pearl,Charcoal,29 cty / 37 hwy,1.8L Inline-4 Gas,Automatic,FWD,Gas,109782,Standard,1.8 S Auto
9950,Caspian Black,Black,17 cty / 27 hwy,2.0L Inline-4 Gas Turbocharged,Automatic,RWD,Gas,121671,Standard,LE AWD
3999,Sterling Gray Metallic,Unknown,16 cty / 23 hwy,3.5L V-6 Gas,Automatic,FWD,Gas,205864,Minimal Options,SE Sedan Automatic
6997,Alabaster Silver Metallic,Gray,21 cty / 31 hwy,2.4L Inline-4 Gas,Automatic,FWD,Gas,112515,Standard,Si Sedan Manual
4599,Silver Grey Metallic,Gray,19 cty / 28 hwy,3.0L Inline-6 Gas,Automatic,RWD,Gas,136831,Standard,ML 350 4MATIC
11000,Pure White,Charcoal Black,19 cty / 25 hwy,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,52431,Standard,L CVT
24998,Glacier White Metallic,Black,24 cty / 34 hwy,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,27210,Standard,SL 500
10085,Aurora Black,Gray,29 cty / 37 hwy,2.0L Inline-4 Gas,Automatic,FWD,Gas,19111,Standard,Limited
6492,Amethyst Gray,Charcoal,31 cty / 40 hwy,1.6L Inline-4 Gas,Automatic,FWD,Gas,61341,Well Equipped,Trailhawk 4WD
13375,Classic Silver Metallic,Black,30 cty / 38 hwy,1.8L Inline-4 Gas,Automatic,FWD,Gas,39530,Extended Cab,"XLT Supercab 158"" 4WD"
7999,Cayenne Red,Beige,27 cty / 39 hwy,2.5L Inline-4 Gas,Automatic,FWD,Gas,110042,Standard,Hybrid Sedan I4 CVT
22899,White Knuckle Clearcoat,Black,19 cty / 30 hwy,3.6L V-6 Gas,Automatic,RWD,Gas,16760,Minimal Options,SE FWD
6900,Charcoal,Black,27 cty / 39 hwy,2.5L Inline-4 Gas,Automatic,FWD,Gas,118956,Standard,535i Sedan
4836,White,Gray,20 cty / 29 hwy,3.9L V-6 Gas,Automatic,FWD,Gas,84229,Fully Loaded,S FWD
26000,Polaris White,Unspecified,15 cty / 23 hwy,5.0L V-8 Gas Supercharged,Automatic,RWD,Gas,85653,Standard,LS
7495,Kona Blue Metallic,Medium Light Stone,17 cty / 24 hwy,3.5L V-6 Gas,Automatic,FWD,Gas,117157,Standard,xDrive28i AWD
7988,Sandy Beach Metallic,Sand Beige,18 cty / 24 hwy,3.5L V-6 Gas,Automatic,FWD,Gas,153460,Standard,E 350 Sport Sedan RWD
31480,White,Black,20 cty / 27 hwy,3.5L V-6 Gas,Automatic,FWD,Gas,37410,Standard,SUT
4500,Gray,Charcoal Black W/Red,28 cty / 36 hwy,1.6L Inline-4 Gas,Automatic,FWD,Gas,96020,Well Equipped,SEL 2.0L Sedan Automatic
6299,Unknown,Unknown,28 cty / 35 hwy,1.8L Inline-4 Gas,Manual,FWD,Gas,96845,Well Equipped,i Sport 4-Door Automatic
14000,Pearl White,Beige,27 cty / 38 hwy,2.5L Inline-4 Gas,Automatic,FWD,Gas,8665,Standard,SXT
5999,Sapphire Black,Black,27 cty / 31 hwy,1.8L Inline-4 Gas,Automatic,FWD,Gas,121270,Standard,645Ci Convertible
27885,Imperial Blue Metallic,Ivory White/Black,13 cty / 20 hwy,6.0L V-12 Gas Turbocharged,Automatic,RWD,Gas,63973,Standard,XLE AWD
12850,Super White,Dark Gray,51 cty / 49 hwy,1.8L Inline-4 Hybrid,Automatic,FWD,Hybrid,64630,Standard,S Sedan
6985,Blue,Gray Leather,17 cty / 25 hwy,3.5L V-6 Gas,Automatic,FWD,Gas,158294,Fully Loaded,Touring
19399,Black,Black,24 cty / 31 hwy,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,55343,Standard,LX Sedan CVT
5550,Brilliant Silver Metallic,Sport Charcoal,28 cty / 34 hwy,1.8L Inline-4 Gas,Automatic,FWD,Gas,74109,Standard,S Sedan
10495,Monaco Blue Metallic,Beige,17 cty / 24 hwy,4.8L V-8 Gas,Automatic,RWD,Gas,88200,Standard,EX-L
4500,Beige,Cream,17 cty / 20 hwy,3.4L V-6 Gas,Automatic,4WD,Gas,269857,Minimal Options,SXT
10500,Steel Grey Metallic,Black,17 cty / 26 hwy,3.5L V-6 Gas,Automatic,RWD,Gas,116872,Standard,XLT 4WD
7993,Brown,Brown,21 cty / 28 hwy,2.4L Inline-4 Gas,Automatic,FWD,Gas,136583,Crew Cab,"Outlaw Crew Cab 156"" 4WD"
4895,White,Tan,18 cty / 26 hwy,4.6L V-8 Gas,Automatic,FWD,Gas,154166,Fully Loaded,+ Automatic
15100,Brilliant Silver Metallic,Charcoal,28 cty / 39 hwy,2.5L Inline-4 Gas,Automatic,FWD,Gas,31652,Fully Loaded,LX Automatic
22000,Ocean Blue Metallic,Black,19 cty / 28 hwy,3.6L V-6 Gas,Automatic,FWD,Gas,43599,Standard,SEL Hatchback
5250,Brilliant Silver Metallic,Black,20 cty / 25 hwy,2.6L V-6 Gas,Automatic,RWD,Gas,132176,Standard,SE FWD
9990,Shadow Black,Charcoal Black,30 cty / 40 hwy,1.0L Inline-3 Gas Turbocharged,Manual,FWD,Gas,24812,Crew Cab,LT Crew Cab Long Box 4WD DRW
6999,Steel Gray Metallic,Jet Black,22 cty / 32 hwy,2.4L Inline-4 Gas,Automatic,FWD,Gas,145329,Standard,V6 FWD Auto
13990,Liquid Platinum,Graphite,18 cty / 25 hwy,3.7L V-6 Gas,Automatic,AWD,Gas,88554,Well Equipped,GLS Sedan Automatic
29991,Billet Clearcoat,Black,18 cty / 25 hwy,3.6L V-6 Gas,Automatic,AWD,Gas,28525,Standard,SE FWD
7494,White Platinum Tri-Coat Metallic,Unknown,18 cty / 27 hwy,3.5L V-6 Gas,Automatic,FWD,Gas,53665,Well Equipped,2.5X Auto
29900,Pearlescent White,Beige,13 cty / 19 hwy,4.2L V-8 Gas,Automatic,RWD,Gas,42000,Standard,ML 350 4MATIC
6250,Graystone Metallic,Ebony,14 cty / 20 hwy,5.3L V-8 Gas,Automatic,RWD,Gas,213982,Standard,2.5 SL Auto
8133,Fresh Powder,Charcoal,29 cty / 37 hwy,1.8L Inline-4 Gas,Automatic,FWD,Gas,71561,Minimal Options,EV-e
6995,Red,Unknown,51 cty / 48 hwy,1.8L Inline-4 Hybrid,Automatic,FWD,Hybrid,139054,Standard,xDrive28i
6995,Platinum Graphite,Black,22 cty / 26 hwy,2.5L Inline-4 Gas,Automatic,AWD,Gas,101262,Standard,SC 430 Convertible
9900,Ingot Silver Metallic,Charcoal Black,22 cty / 34 hwy,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,65582,Standard,EX-L
11882,Deep Black Pearl,Charcoal Black,20 cty / 26 hwy,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,94914,Standard,FWD 4dr V6 XR
2400,Tan,Unknown,20 cty / 28 hwy,3.2L V-6 Gas,Automatic,RWD,Gas,234900,Standard,M37 RWD
16888,Glacier White,Charcoal,28 cty / 39 hwy,2.5L Inline-4 Gas,Automatic,FWD,Gas,6792,Minimal Options,3.0t Premium RWD
9199,Signal Red Pearl,Black,27 cty / 37 hwy,1.6L Inline-4 Gas,Automatic,FWD,Gas,28390,Standard,SE FWD
15250,Glacier White,Charcoal,28 cty / 39 hwy,2.5L Inline-4 Gas,Automatic,FWD,Gas,29698,Standard,Passion Coupe Electric Drive
13772,Parisian Night Pearl,Almond,40 cty / 38 hwy,2.5L Inline-4 Hybrid,Automatic,FWD,Hybrid,58939,Standard,XLT 4WD
22500,Billet Silver Metallic Clearcoat,Black,19 cty / 28 hwy,3.6L V-6 Gas,Automatic,FWD,Gas,36214,Standard,C 300 4MATIC Sport Sedan
21498,Midnight Black Metallic,Ash,22 cty / 33 hwy,3.5L V-6 Gas,Automatic,FWD,Gas,23287,Fully Loaded,Sport FWD
7200,Jet Black,Beige,20 cty / 30 hwy,3.0L Inline-6 Gas,Automatic,RWD,Gas,85800,Standard,GLC 300 SUV RWD
11998,Brilliant Silver,Charcoal,29 cty / 37 hwy,1.8L Inline-4 Gas,Automatic,FWD,Gas,51199,Minimal Options,S CVT
6995,Gray,Gray,40 cty / 43 hwy,1.3L Inline-4 Hybrid,Automatic,FWD,Hybrid,104031,Standard,Note 1.6 S Manual
15250,Iconic Silver Metallic,Ebony,23 cty / 34 hwy,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,41033,Standard,LE CVT
20250,Midnight Blue Metallic,Jet Black,25 cty / 30 hwy,1.5L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,32036,Standard,LT 3.9L
13498,Silver Indulgence Metallic,Gray,12 cty / 17 hwy,5.6L V-8 Gas,Automatic,4WD,Gas,87107,Well Equipped,GLS Sedan Automatic
4900,Blue,Black,24 cty / 33 hwy,2.0L Inline-4 Gas,Automatic,FWD,Gas,124150,Minimal Options,2.5i Auto
5995,Summit White,Light Gray/Dark Gray,14 cty / 20 hwy,4.2L Inline-6 Gas,Automatic,4WD,Gas,132387,Standard,Unlimited Sport
7500,Super Black,Black,23 cty / 28 hwy,2.5L Inline-4 Gas,Automatic,FWD,Gas,87278,Minimal Options,LX I4 AWD
10900,Black,Black,28 cty / 36 hwy,1.8L Inline-4 Gas,Automatic,FWD,Gas,44900,Standard,L Automatic
10109,Ingot Silver Metallic,Charcoal Black,23 cty / 32 hwy,2.0L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,72775,Standard,SE Hatchback
24533,Magnetite Gray Metallic,Titanium Gray,25 cty / 32 hwy,2.5L Flat-4 Gas,Automatic,AWD,Gas,31687,Standard,LE CVT
6291,Crystal Black Pearl,Black,28 cty / 39 hwy,1.8L Inline-4 Gas,Automatic,FWD,Gas,197918,Minimal Options,XL Denali 2WD
8750,Brilliant Silver,Gray,22 cty / 26 hwy,2.5L Inline-4 Gas,Automatic,AWD,Gas,46874,Standard,i Touring 4-Door Automatic
15990,Basalt Black Metallic,Black,20 cty / 29 hwy,2.7L Flat-6 Gas,Manual,RWD,Gas,73443,Standard,Base Automatic
17990,Arctic White,Ash,17 cty / 25 hwy,3.5L V-6 Gas,Automatic,RWD,Gas,42416,Well Equipped,xDrive35i AWD
9999,Citrin Black Metallic,Black,21 cty / 30 hwy,3.0L Inline-6 Gas Turbocharged,Automatic,AWD,Gas,121558,Extended Cab,XLT Supercab Short Bed 4WD
6999,Crystal Black Pearl,Black Leather Interior,21 cty / 31 hwy,2.4L Inline-4 Gas,Automatic,FWD,Gas,116817,Standard,One
10906,White,Gray,25 cty / 35 hwy,2.5L Inline-4 Gas,Automatic,FWD,Gas,98738,Standard,RX 330 AWD
5995,Grey,Unknown,23 cty / 34 hwy,2.4L Inline-4 Gas,Automatic,FWD,Gas,93557,Minimal Options,SXT
40000,Hellayella Clearcoat,Black,18 cty / 23 hwy,3.6L V-6 Gas,Automatic,4WD,Gas,25856,Extended Cab,"2WD 2dr SuperCab 126"" XL"
8995,Gray,Gray,19 cty / 26 hwy,3.5L V-6 Gas,Automatic,FWD,Gas,86331,Crew Cab,LT with 1LT Crew Cab Short Box 4WD
28665,Black Clearcoat,Black,16 cty / 21 hwy,3.6L V-6 Gas,Automatic,4WD,Gas,39684,Minimal Options,LT with 1LT FWD
11981,Super White,Unknown,24 cty / 33 hwy,2.5L Inline-4 Gas,Automatic,FWD,Gas,121386,Well Equipped,Leather FWD
11981,Super White,Unknown,24 cty / 33 hwy,2.5L Inline-4 Gas,Automatic,FWD,Gas,134927,Standard,FWD SL
15030,Summit White,Jet Black,29 cty / 36 hwy,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,36630,Standard,Base Automatic
12695,White,Black,28 cty / 36 hwy,1.8L Inline-4 Gas,Automatic,FWD,Gas,41513,Standard,2.5 S FWD
6900,Titanium Silver Metallic,Black/Black,18 cty / 26 hwy,4.4L V-8 Gas,Automatic,RWD,Gas,72524,Standard,S 550 Sedan RWD
7995,Maroon,Tan,43 cty / 40 hwy,1.8L Inline-4 Hybrid,Automatic,FWD,Hybrid,153978,Standard,GLS Hatchback Manual
7995,Stone White,Black/Light Graystone Interior,17 cty / 25 hwy,3.6L V-6 Gas,Automatic,FWD,Gas,91706,Standard,LX FWD
11995,White,Gray,N/A cty / N/A hwy,6.2L V-8 Gas,Automatic,4WD,Gas,256651,Standard,XLT 4WD
2300,Tango Red,Unknown,31 cty / 38 hwy,1.7L Inline-4 Gas,Automatic,FWD,Gas,206662,Standard,Limited FWD
6999,Royal Blue Pearl,Gray,21 cty / 28 hwy,2.4L Inline-4 Gas,Automatic,FWD,Gas,145620,Fully Loaded,Base 2.4L FWD
3995,Black,Black,29 cty / 38 hwy,1.7L Inline-4 Gas,Automatic,FWD,Gas,149772,Standard,GLI Sedan DSG (PZEV)
22999,Gray,Black,22 cty / 28 hwy,2.0L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,38264,Crew Cab,Tradesman Crew Cab 8' Box 4WD
10990,Twilight Gray Metallic,Aero Gray,17 cty / 25 hwy,3.6L V-6 Gas,Automatic,FWD,Gas,82195,Standard,CLK 550 Cabriolet
43999,Fuji White,Latte,23 cty / 31 hwy,2.0L Inline-4 Gas Turbocharged,Automatic,RWD,Gas,6263,Standard,SX Sedan Automatic
14949,Granite Pearlcoat,Black,17 cty / 25 hwy,3.6L V-6 Gas,Automatic,FWD,Gas,41897,Standard,Sport AWD
8995,Soul Red Metallic,Black,26 cty / 35 hwy,2.5L Inline-4 Gas,Automatic,FWD,Gas,170296,Standard,S with Premium Package Auto
2900,Tan,Black,23 cty / 27 hwy,2.0L Inline-4 Gas,Automatic,FWD,Gas,172768,Fully Loaded,CX FWD
11995,Unknown,Unknown,25 cty / 35 hwy,2.5L Inline-4 Gas,Automatic,FWD,Gas,60852,Standard,ML 350 4MATIC
7499,Silver,Silver,25 cty / 28 hwy,3.5L V-6 Hybrid,Automatic,RWD,Hybrid,105783,Regular Cab,WT Regular Cab Long Box 2WD
4500,Barcelona Red Metallic,Ash,22 cty / 32 hwy,2.5L Inline-4 Gas,Automatic,FWD,Gas,199554,Standard,FWD 4dr I4 XE
30397,Billet Silver Metallic Clearcoat,Black,17 cty / 23 hwy,3.6L V-6 Gas,Automatic,4WD,Gas,24252,Standard,Two
7995,Gray,Black,26 cty / 34 hwy,1.8L Inline-4 Gas,Automatic,FWD,Gas,116463,Standard,2.5i Limited Auto
8890,Light Platinum,Shale,17 cty / 24 hwy,4.6L V-8 Gas,Automatic,FWD,Gas,41669,Standard,XLT 3.0L V6 Automatic 4WD
5499,Melbourne Green Pearl,Medium Slate Gray/Light Shale,17 cty / 24 hwy,3.3L V-6 Gas,Automatic,FWD,Gas,113993,Standard,SE AWD
5495,Zeal Red Mica,Sand,22 cty / 28 hwy,2.5L Inline-4 Gas,Automatic,FWD,Gas,128150,Standard,SE Sedan
4995,Green,Black,18 cty / 23 hwy,3.0L Inline-6 Gas,Automatic,RWD,Gas,102125,Standard,Limited FWD
5995,Alien Pearl Metallic,Black Seat Trim,24 cty / 29 hwy,2.0L Inline-4 Gas,Manual,FWD,Gas,92755,Minimal Options,Trailhawk 4WD
6995,Black,Black,18 cty / 25 hwy,3.0L V-6 Gas,Automatic,AWD,Gas,138000,Minimal Options,Limited LT with 1LT Sedan AT
13494,Steel Gray Metallic,Black,22 cty / 31 hwy,1.8L Inline-4 Gas Turbocharged,Automatic,RWD,Gas,53248,Standard,Hybrid
39653,Selenite Grey Metallic,Black,20 cty / 26 hwy,3.0L V-6 Gas Turbocharged,Automatic,RWD,Gas,34505,Crew Cab,XLT SuperCrew 5.5' Box 4WD
19996,Black Raven,Jet Black W/Jet Black Accents,19 cty / 28 hwy,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,38788,Standard,2.5 S
15990,Summit White,Dark Galvanized/Sky Cool Gray,128 cty / 110 hwy,L - Electric,Automatic,FWD,Electric,20394,Standard,330Ci Convertible
10495,Silver,Gray,48 cty / 43 hwy,1.5L Inline-4 Hybrid,Automatic,FWD,Hybrid,92507,Standard,Sedan
6995,Bright Silver Metallic,Dark/Light Slate Gray,14 cty / 19 hwy,4.7L V-8 Gas,Automatic,RWD,Gas,77811,Standard,Two
9999,Obsidian Blue Pearl,Unknown,27 cty / 36 hwy,2.4L Inline-4 Gas,Automatic,FWD,Gas,113704,Standard,xDrive35i AWD
5995,Titanium Gray Metallic,Gray,20 cty / 29 hwy,3.0L Inline-6 Gas,Automatic,RWD,Gas,110000,Standard,SE I4 Automatic
5425,Silver Birch Metallic,Gray,16 cty / 24 hwy,4.6L V-8 Gas,Automatic,RWD,Gas,131531,Minimal Options,SE FWD
4991,Blue,Gray,22 cty / 27 hwy,2.0L Inline-4 Gas,Automatic,FWD,Gas,164815,Standard,SL 63 AMG Roadster
13999,Black Onyx Crystal Pearlcoat,Black,17 cty / 25 hwy,3.6L V-6 Gas,Automatic,FWD,Gas,38799,Extended Cab,LT Extended Cab Standard Box 4WD
4988,Candy White,Tan,24 cty / 31 hwy,2.5L Inline-5 Gas,Automatic,FWD,Gas,127392,Standard,Titanium FWD
2777,Majestic Blue Metallic,Blond,23 cty / 29 hwy,2.5L Inline-4 Gas,Automatic,FWD,Gas,210435,Standard,XLE 8-Passenger V6 FWD
18900,Alpine White,Cognac/Dark Brown,23 cty / 33 hwy,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,86171,Standard,Hybrid SE FWD
26991,Casablanca White,Unknown,18 cty / 25 hwy,3.8L V-6 Gas,Automatic,AWD,Gas,25684,Extended Cab,"Tradesman Quad Cab 6'4"" Box 4WD"
4295,Royal Blue Pearl,Gray,24 cty / 34 hwy,2.4L Inline-4 Gas,Automatic,FWD,Gas,142130,Standard,Hybrid FWD
6899,Clear White,Black,25 cty / 37 hwy,1.8L Inline-4 Gas,Manual,FWD,Gas,93797,Standard,328i Sedan
20000,Night Black,Black,24 cty / 37 hwy,2.0L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,49316,Standard,Base Automatic
20999,Modern Steel Metallic,Graystone,19 cty / 27 hwy,3.5L V-6 Gas,Automatic,AWD,Gas,34061,Minimal Options,2.5 S Coupe CVT
16273,Granite Pearlcoat,Black,17 cty / 25 hwy,3.6L V-6 Gas,Automatic,FWD,Gas,42750,Standard,Two
13900,Falcon Gray Metallic,Black,28 cty / 36 hwy,1.8L Inline-4 Gas,Automatic,FWD,Gas,31121,Standard,SE CVT
13995,Diamond White Metallic,Black,19 cty / 29 hwy,3.5L V-6 Gas,Automatic,AWD,Gas,90598,Minimal Options,Grand Touring FWD
10999,Estoril Blue,Tan,22 cty / 34 hwy,2.0L Inline-4 Gas Turbocharged,Automatic,RWD,Gas,68738,Standard,XLT FWD
5490,Frosted Steel,Gray,23 cty / 28 hwy,2.5L Inline-4 Gas,Automatic,FWD,Gas,114940,Standard,4WD
6995,Crimson Black Metallic,Charcoal,19 cty / 26 hwy,3.5L V-6 Gas,Automatic,FWD,Gas,93927,Standard,LE 4WD
13180,Habanero Orange Metallic,Storm Gray,30 cty / 40 hwy,1.4L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,40680,Minimal Options,SEL 2.0L IVT
6950,Arctic White,Tan,19 cty / 26 hwy,3.5L V-6 Gas,Automatic,RWD,Gas,148409,Minimal Options,SEL 2.0L IVT
15900,Mosaic Black Metallic,Dark Atmosphere/ Medium Ash Gray,29 cty / 36 hwy,1.5L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,11155,Standard,EX-L
10995,Black,Black,17 cty / 24 hwy,2.0L Inline-4 Gas Turbocharged,Automatic,4WD,Gas,100807,Well Equipped,2.0i Limited CVT
12995,Gray,Black,31 cty / 40 hwy,2.0L Inline-4 Gas,Automatic,FWD,Gas,72956,Standard,SEL Sedan Auto (PZEV)
7400,Super White,Ash,21 cty / 31 hwy,2.4L Inline-4 Gas,Automatic,FWD,Gas,79604,Standard,S FWD
13988,Brilliant Black Crystal Pearlcoat,Black,17 cty / 24 hwy,3.6L V-6 Gas,Automatic,4WD,Gas,113382,Standard,SE Sedan Automatic
11495,Pitch Black,Black Interior,18 cty / 27 hwy,3.6L V-6 Gas,Automatic,AWD,Gas,102131,Standard,Prestige Sedan 3.0T quattro Automatic
5995,Green,Unknown,21 cty / 31 hwy,2.4L Inline-4 Gas,Automatic,FWD,Gas,142671,Standard,Sport SE FWD
34980,White,Black,15 cty / 21 hwy,4.8L V-8 Gas,Automatic,AWD,Gas,47153,Standard,SE FWD
5500,Gray,Gray,19 cty / 26 hwy,3.0L V-6 Gas,Automatic,AWD,Gas,49163,Standard,SE FWD
13397,Pacific Blue Metallic,Black,20 cty / 24 hwy,2.0L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,18276,Standard,S FWD
8999,Silver,Black,53 cty / 46 hwy,1.5L Inline-4 Hybrid,Automatic,FWD,Hybrid,92000,Minimal Options,Crossroad FWD
6444,Brilliant Black Crystal Pearl,Black/Light Graystone Interior,17 cty / 25 hwy,3.6L V-6 Gas,Automatic,FWD,Gas,103037,Standard,Three
35557,Selenite Grey Metallic,Espresso Brown,18 cty / 22 hwy,3.5L V-6 Gas,Automatic,AWD,Gas,44115,Crew Cab,Platinum Crew Cab 6.75' Box 4WD
9950,White,Black,22 cty / 31 hwy,2.4L Inline-4 Gas,Manual,FWD,Gas,73227,Minimal Options,LT Hatch AT
6495,Brilliant Black Crystal Pearl,Black/Light Graystone Interior,17 cty / 25 hwy,3.6L V-6 Gas,Automatic,FWD,Gas,111773,Standard,LE AWD
8998,Super Black,Unknown,27 cty / 38 hwy,2.5L Inline-4 Gas,Automatic,FWD,Gas,104448,Standard,RX 400h Hybrid AWD
10490,Polished Metal Metallic,Ebony,17 cty / 22 hwy,2.3L Inline-4 Gas Turbocharged,Automatic,AWD,Gas,97717,Standard,335i xDrive Coupe AWD
10500,Black,Black,21 cty / 26 hwy,2.0L Inline-4 Gas Turbocharged,Automatic,FWD,Gas,95984,Standard,EX-L with Rear Entertainment System FWD
6388,Maroon,Cloth,19 cty / 27 hwy,3.5L V-6 Gas,Automatic,FWD,Gas,121557,Standard,SV Sedan CVT
12290,Gray,Tan,14 cty / 20 hwy,5.4L V-8 Gas,Automatic,RWD,Gas,98759,Standard,I4 FWD
13995,Gray,Gray,N/A cty / N/A hwy,6.0L V-8 Gas,Automatic,4WD,Gas,166100,Extended Cab,XE King Cab I4 RWD Auto
6795,Smoky Gray Metallic,Cashmere,21 cty / 32 hwy,2.4L Inline-4 Gas,Automatic,FWD,Gas,104299,Standard,Base Manual
14995,Jet Black Mica,Black,27 cty / 36 hwy,2.5L Inline-4 Gas,Automatic,FWD,Gas,37025,Minimal Options,LX Sedan Automatic
17915,Unknown,Unknown,24 cty / 35 hwy,2.0L Inline-4 Gas Turbocharged,Automatic,RWD,Gas,29760,Standard,Touring with Rear Entertainment System
4999,Nighthawk Black Pearl,Ivory Leather Interior,19 cty / 26 hwy,3.5L V-6 Gas,Automatic,FWD,Gas,150270,Standard,with Convenience Package & Sunroof 4-door DSG (PZEV)
8012,Ashen Gray Metallic,Jet Black,20 cty / 29 hwy,2.4L Inline-4 Gas,Automatic,AWD,Gas,127861,Minimal Options,LX
11499,Capri Blue Metallic,Tan,16 cty / 23 hwy,5.4L V-8 Gas,Automatic,RWD,Gas,70476,Minimal Options,Touring AWD
