Date(UTC),UnixTimeStamp,Value
5/14/2017,1494720000,3140
5/15/2017,1494806400,3831
5/16/2017,1494892800,3644
5/17/2017,1494979200,4305
5/18/2017,1495065600,4245
5/19/2017,1495152000,4801
5/20/2017,1495238400,4179
5/21/2017,1495324800,4586
5/22/2017,1495411200,5328
5/23/2017,1495497600,6627
5/24/2017,1495584000,6666
5/25/2017,1495670400,5952
5/26/2017,1495756800,5559
5/27/2017,1495843200,5127
5/28/2017,1495929600,5379
5/29/2017,1496016000,4922
5/30/2017,1496102400,7069
5/31/2017,1496188800,6843
6/1/2017,1496275200,6541
6/2/2017,1496361600,7542
6/3/2017,1496448000,6636
6/4/2017,1496534400,6458
6/5/2017,1496620800,6439
6/6/2017,1496707200,7374
6/7/2017,1496793600,7388
6/8/2017,1496880000,6932
6/9/2017,1496966400,7482
6/10/2017,1497052800,6592
6/11/2017,1497139200,8658
6/12/2017,1497225600,9451
6/13/2017,1497312000,8807
6/14/2017,1497398400,7942
6/15/2017,1497484800,8192
6/16/2017,1497571200,8034
6/17/2017,1497657600,7958
6/18/2017,1497744000,7931
6/19/2017,1497830400,8956
6/20/2017,1497916800,9258
6/21/2017,1498003200,6195
6/22/2017,1498089600,8691
6/23/2017,1498176000,9123
6/24/2017,1498262400,8935
6/25/2017,1498348800,8979
6/26/2017,1498435200,9544
6/27/2017,1498521600,7911
6/28/2017,1498608000,10005
6/29/2017,1498694400,9460
6/30/2017,1498780800,8800
7/1/2017,1498867200,8106
7/2/2017,1498953600,8503
7/3/2017,1499040000,10143
7/4/2017,1499126400,10132
7/5/2017,1499212800,10094
7/6/2017,1499299200,8830
7/7/2017,1499385600,9709
7/8/2017,1499472000,8884
7/9/2017,1499558400,6980
7/10/2017,1499644800,10586
7/11/2017,1499731200,10484
7/12/2017,1499817600,10735
7/13/2017,1499904000,10676
7/14/2017,1499990400,10040
7/15/2017,1500076800,8747
7/16/2017,1500163200,9225
7/17/2017,1500249600,9814
7/18/2017,1500336000,11286
7/19/2017,1500422400,10282
7/20/2017,1500508800,9370
7/21/2017,1500595200,8661
7/22/2017,1500681600,7992
7/23/2017,1500768000,9282
7/24/2017,1500854400,10560
7/25/2017,1500940800,9766
7/26/2017,1501027200,8403
7/27/2017,1501113600,8346
7/28/2017,1501200000,9258
7/29/2017,1501286400,7452
7/30/2017,1501372800,7621
7/31/2017,1501459200,9291
8/1/2017,1501545600,9503
8/2/2017,1501632000,9426
8/3/2017,1501718400,9597
8/4/2017,1501804800,10507
8/5/2017,1501891200,10427
8/6/2017,1501977600,10463
8/7/2017,1502064000,11867
8/8/2017,1502150400,13278
8/9/2017,1502236800,11373
8/10/2017,1502323200,13581
8/11/2017,1502409600,14429
8/12/2017,1502496000,13642
8/13/2017,1502582400,12993
8/14/2017,1502668800,15655
8/15/2017,1502755200,16403
8/16/2017,1502841600,17360
8/17/2017,1502928000,17330
8/18/2017,1503014400,17335
8/19/2017,1503100800,16348
8/20/2017,1503187200,12825
8/21/2017,1503273600,15179
8/22/2017,1503360000,14259
8/23/2017,1503446400,14352
8/24/2017,1503532800,13796
8/25/2017,1503619200,15772
8/26/2017,1503705600,14625
8/27/2017,1503792000,14945
8/28/2017,1503878400,17757
8/29/2017,1503964800,18455
8/30/2017,1504051200,18827
8/31/2017,1504137600,17436
9/1/2017,1504224000,18436
9/2/2017,1504310400,15334
9/3/2017,1504396800,13871
9/4/2017,1504483200,19760
9/5/2017,1504569600,19704
9/6/2017,1504656000,22603
9/7/2017,1504742400,21135
9/8/2017,1504828800,20975
9/9/2017,1504915200,17147
9/10/2017,1505001600,14680
9/11/2017,1505088000,16764
9/12/2017,1505174400,18037
9/13/2017,1505260800,16933
9/14/2017,1505347200,17288
9/15/2017,1505433600,19312
9/16/2017,1505520000,16698
9/17/2017,1505606400,14350
9/18/2017,1505692800,17536
9/19/2017,1505779200,16596
9/20/2017,1505865600,16028
9/21/2017,1505952000,16104
9/22/2017,1506038400,16972
9/23/2017,1506124800,15951
9/24/2017,1506211200,17983
9/25/2017,1506297600,19577
9/26/2017,1506384000,18527
9/27/2017,1506470400,18893
9/28/2017,1506556800,20553
9/29/2017,1506643200,21540
9/30/2017,1506729600,21998
10/1/2017,1506816000,21781
10/2/2017,1506902400,21143
10/3/2017,1506988800,20918
10/4/2017,1507075200,20395
10/5/2017,1507161600,20313
10/6/2017,1507248000,21656
10/7/2017,1507334400,19657
10/8/2017,1507420800,19150
10/9/2017,1507507200,19671
10/10/2017,1507593600,21438
10/11/2017,1507680000,20045
10/12/2017,1507766400,21137
10/13/2017,1507852800,21845
10/14/2017,1507939200,19951
10/15/2017,1508025600,19011
10/16/2017,1508112000,16294
10/17/2017,1508198400,14412
10/18/2017,1508284800,13060
10/19/2017,1508371200,12978
10/20/2017,1508457600,15254
10/21/2017,1508544000,11983
10/22/2017,1508630400,10947
10/23/2017,1508716800,12828
10/24/2017,1508803200,13946
10/25/2017,1508889600,14347
10/26/2017,1508976000,14417
10/27/2017,1509062400,14924
10/28/2017,1509148800,14317
10/29/2017,1509235200,14872
10/30/2017,1509321600,16448
10/31/2017,1509408000,15604
11/1/2017,1509494400,15758
11/2/2017,1509580800,15696
11/3/2017,1509667200,15831
11/4/2017,1509753600,12156
11/5/2017,1509840000,11640
11/6/2017,1509926400,13796
11/7/2017,1510012800,14267
11/8/2017,1510099200,14220
11/9/2017,1510185600,13929
11/10/2017,1510272000,13413
11/11/2017,1510358400,12665
11/12/2017,1510444800,13233
11/13/2017,1510531200,14443
11/14/2017,1510617600,16232
11/15/2017,1510704000,16453
11/16/2017,1510790400,15278
11/17/2017,1510876800,15301
11/18/2017,1510963200,14628
11/19/2017,1511049600,14551
11/20/2017,1511136000,16654
11/21/2017,1511222400,16182
11/22/2017,1511308800,15978
11/23/2017,1511395200,16029
11/24/2017,1511481600,15104
11/25/2017,1511568000,16192
11/26/2017,1511654400,16099
11/27/2017,1511740800,22187
11/28/2017,1511827200,18980
11/29/2017,1511913600,18539
11/30/2017,1512000000,18059
12/1/2017,1512086400,18184
12/2/2017,1512172800,17954
12/3/2017,1512259200,19326
12/4/2017,1512345600,19741
12/5/2017,1512432000,19800
12/6/2017,1512518400,21174
12/7/2017,1512604800,17899
12/8/2017,1512691200,21220
12/9/2017,1512777600,19891
12/10/2017,1512864000,20864
12/11/2017,1512950400,23554
12/12/2017,1513036800,25607
12/13/2017,1513123200,26216
12/14/2017,1513209600,26049
12/15/2017,1513296000,26180
12/16/2017,1513382400,26389
12/17/2017,1513468800,25965
12/18/2017,1513555200,27932
12/19/2017,1513641600,31463
12/20/2017,1513728000,27465
12/21/2017,1513814400,30221
12/22/2017,1513900800,29198
12/23/2017,1513987200,26198
12/24/2017,1514073600,20519
12/25/2017,1514160000,21721
12/26/2017,1514246400,22433
12/27/2017,1514332800,24734
12/28/2017,1514419200,25965
12/29/2017,1514505600,29542
12/30/2017,1514592000,29346
12/31/2017,1514678400,25038
1/1/2018,1514764800,24025
1/2/2018,1514851200,30157
1/3/2018,1514937600,32473
1/4/2018,1515024000,33681
1/5/2018,1515110400,33416
1/6/2018,1515196800,32655
1/7/2018,1515283200,31266
1/8/2018,1515369600,32502
1/9/2018,1515456000,33037
1/10/2018,1515542400,30646
1/11/2018,1515628800,31298
1/12/2018,1515715200,30655
1/13/2018,1515801600,31264
1/14/2018,1515888000,29323
1/15/2018,1515974400,31846
1/16/2018,1516060800,32767
1/17/2018,1516147200,32427
1/18/2018,1516233600,31705
1/19/2018,1516320000,28846
1/20/2018,1516406400,27414
1/21/2018,1516492800,26798
1/22/2018,1516579200,25864
1/23/2018,1516665600,25079
1/24/2018,1516752000,24566
1/25/2018,1516838400,23671
1/26/2018,1516924800,26059
1/27/2018,1517011200,22450
1/28/2018,1517097600,24197
1/29/2018,1517184000,25248
1/30/2018,1517270400,25224
1/31/2018,1517356800,24902
2/1/2018,1517443200,26328
2/2/2018,1517529600,26186
2/3/2018,1517616000,22592
2/4/2018,1517702400,22742
2/5/2018,1517788800,24175
2/6/2018,1517875200,24934
2/7/2018,1517961600,22972
2/8/2018,1518048000,20093
2/9/2018,1518134400,22095
2/10/2018,1518220800,22121
2/11/2018,1518307200,20982
2/12/2018,1518393600,22178
2/13/2018,1518480000,20432
2/14/2018,1518566400,21848
2/15/2018,1518652800,21805
2/16/2018,1518739200,20711
2/17/2018,1518825600,21891
