"date","close","volume","open","high","low"
"2014/12/05","114.4300","6328906.0000","115.1600","115.1800","114.2400"
"2014/12/04","115.8800","3620203.0000","116.0100","116.3399","115.6100"
"2014/12/03","116.3300","5756301.0000","115.6800","116.7600","115.5600"
"2014/12/02","115.1400","6363425.0000","115.1300","115.7095","114.7200"
"2014/12/01","116.5800","15624110.0000","113.8000","117.3600","113.7400"
"2014/11/28","112.1100","9616332.0000","113.5300","113.8300","111.9500"
"2014/11/26","115.1600","3181667.0000","115.2500","115.3400","114.9800"
"2014/11/25","115.3800","9037079.0000","115.1000","115.4700","114.9000"
"2014/11/24","115.1100","4691597.0000","115.1500","115.3699","114.7900"
"2014/11/21","115.3900","6561207.0000","115.5800","115.9600","114.4700"
"2014/11/20","114.8600","5589199.0000","114.5700","115.0156","114.0900"
"2014/11/19","113.6800","11994060.0000","114.9300","115.3500","112.8800"
"2014/11/18","115.0500","5581351.0000","114.8600","115.1700","114.5500"
"2014/11/17","114.0500","5439336.0000","113.9700","114.2700","113.5600"
"2014/11/14","114.4700","14168680.0000","110.7600","114.7200","110.6501"
"2014/11/13","111.6700","4869618.0000","111.8900","112.2600","111.2200"
"2014/11/12","111.5000","5129727.0000","112.0500","112.1700","111.2300"
"2014/11/11","112.0400","8595765.0000","111.0800","112.7600","110.8700"
"2014/11/10","110.4600","8538615.0000","112.2400","112.2400","110.2800"
"2014/11/07","112.9700","10915890.0000","110.7800","113.1500","110.7300"
"2014/11/06","109.8800","7012936.0000","109.9200","110.4900","109.7500"
"2014/11/05","109.7900","13553920.0000","109.9200","110.8400","109.6700"
"2014/11/04","112.2200","6427992.0000","112.1200","112.7100","112.0800"
"2014/11/03","112.1500","6587674.0000","112.3900","112.6800","112.0000"
"2014/10/31","112.6600","18208130.0000","111.8300","112.8800","111.6550"
"2014/10/30","115.1900","7847023.0000","115.8000","115.8300","114.9400"
"2014/10/29","116.4100","7884962.0000","117.6500","117.9100","116.1400"
"2014/10/28","118.1000","3259126.0000","118.4800","118.4800","118.0100"
"2014/10/27","118.0600","2442576.0000","118.1800","118.3700","118.0100"
"2014/10/24","118.3500","3610611.0000","118.6200","118.6300","118.1200"
"2014/10/23","118.5200","6417045.0000","118.7100","118.8200","117.8800"
"2014/10/22","119.3400","3740210.0000","119.6900","119.7900","119.2500"
"2014/10/21","120.0200","4556939.0000","120.2700","120.5000","119.9050"
"2014/10/20","119.8000","3032612.0000","119.6800","119.8600","119.5400"
"2014/10/17","118.9900","8057855.0000","119.0600","119.2300","118.4200"
"2014/10/16","119.2200","6545180.0000","119.0200","119.6500","118.8799"
"2014/10/15","118.9900","9452405.0000","119.2300","120.1800","118.5900"
"2014/10/14","118.5900","5166398.0000","118.5800","118.8200","118.3510"
"2014/10/13","118.5200","5395547.0000","118.1400","118.6650","117.9300"
"2014/10/10","117.5900","4651437.0000","117.7000","117.7400","117.1900"
"2014/10/09","117.6400","6610234.0000","117.8600","118.2600","117.4900"
"2014/10/08","117.4701","10670150.0000","117.0300","117.7100","115.8500"
"2014/10/07","116.3600","5272505.0000","116.3100","116.6300","116.0900"
"2014/10/06","116.0300","7642446.0000","115.1600","116.3100","114.9400"
"2014/10/03","114.6100","11301050.0000","115.1700","115.5100","114.4200"
"2014/10/02","116.7400","6349817.0000","116.8600","117.2100","116.3300"
"2014/10/01","116.7700","7018846.0000","116.6100","117.2600","116.5900"
"2014/09/30","116.2100","10170030.0000","116.5400","117.3500","115.8500"
"2014/09/29","117.0300","4049520.0000","117.2700","117.4000","116.8999"
"2014/09/26","117.0600","4185182.0000","117.0200","117.1000","116.5800"
"2014/09/25","117.3900","7631671.0000","116.3000","117.7600","116.2000"
"2014/09/24","117.0500","5515030.0000","117.1200","117.7190","116.9000"
"2014/09/23","117.6000","4663717.0000","117.9900","117.9900","117.3100"
"2014/09/22","116.8500","7601211.0000","116.7200","117.3700","116.5800"
"2014/09/19","117.0900","10929600.0000","117.5100","117.5700","116.7200"
"2014/09/18","117.7800","5368627.0000","117.4100","118.0900","117.1900"
"2014/09/17","117.5400","8268110.0000","118.9500","119.2400","117.5000"
"2014/09/16","118.8300","6541050.0000","118.8500","119.4300","118.4400"
"2014/09/15","118.6400","4775439.0000","118.7900","118.8600","118.4600"
"2014/09/12","118.3800","8126152.0000","118.6300","118.9000","118.0700"
"2014/09/11","119.4720","7611853.0000","119.6100","119.7000","118.7700"
"2014/09/10","120.2600","7021499.0000","120.1300","120.5400","119.6400"
"2014/09/09","120.8700","6145434.0000","120.5700","120.9400","120.0000"
"2014/09/08","120.7300","7504512.0000","121.5800","121.6100","120.3700"
"2014/09/05","122.0600","3490133.0000","121.8300","122.0600","121.6300"
"2014/09/04","121.4800","7286846.0000","122.4800","122.6600","121.2500"
"2014/09/03","122.1500","3414565.0000","121.7000","122.2000","121.6600"
"2014/09/02","121.6500","10117690.0000","121.9700","122.0800","121.4300"
"2014/08/29","123.8600","3682847.0000","123.7500","124.2200","123.6200"
"2014/08/28","124.0000","3296682.0000","124.1500","124.3300","123.8100"
"2014/08/27","123.3199","2576844.0000","123.6000","123.7100","123.2500"
"2014/08/26","123.3500","3882343.0000","123.9200","123.9700","123.2800"
"2014/08/25","122.7400","5011632.0000","122.9200","123.0400","122.7200"
"2014/08/22","123.1900","4738969.0000","123.0900","123.3300","122.5700"
"2014/08/21","122.8800","8008805.0000","122.7200","123.2400","122.4500"
"2014/08/20","124.2200","4395361.0000","124.8200","124.8200","123.8800"
"2014/08/19","124.6800","4878377.0000","125.0000","125.0000","124.4800"
"2014/08/18","124.9600","4952483.0000","124.7800","125.0800","124.6500"
"2014/08/15","125.4830","13070530.0000","124.5200","126.0700","124.4100"
"2014/08/14","126.3100","3345881.0000","126.2400","126.5300","126.1300"
"2014/08/13","126.2000","3967395.0000","126.3500","126.5300","125.9000"
"2014/08/12","125.9900","4604237.0000","126.4200","126.8100","125.8700"
"2014/08/11","125.9600","3163498.0000","125.8400","126.0400","125.6400"
"2014/08/08","126.1900","5728216.0000","126.0800","126.4100","125.8900"
"2014/08/07","126.1800","7275960.0000","125.4700","126.5100","125.3700"
"2014/08/06","125.6700","9316186.0000","125.7100","126.0000","125.5200"
"2014/08/05","123.8700","8340230.0000","123.7400","124.5200","123.4000"
"2014/08/04","123.9900","6499440.0000","124.3600","124.4700","123.7300"
"2014/08/01","124.3800","7396292.0000","124.5400","124.8100","124.2300"
"2014/07/31","123.3900","9895767.0000","123.8500","124.0700","123.2300"
"2014/07/30","124.8300","5614817.0000","124.8900","124.9300","124.4100"
"2014/07/29","125.2000","5267749.0000","125.7900","125.8800","124.7200"
"2014/07/28","125.5800","3212071.0000","125.4400","125.6700","125.3000"
"2014/07/25","125.7910","5600133.0000","124.4800","125.9300","124.4300"
"2014/07/24","124.3500","8111295.0000","124.8500","124.8700","123.9000"
"2014/07/23","125.6200","3041397.0000","125.7200","126.0400","125.4000"
"2014/07/22","125.7400","3880726.0000","126.3300","126.4299","125.4700"
"2014/07/21","126.3400","3296317.0000","126.5300","126.5500","126.1100"
"2014/07/18","126.1300","6460923.0000","125.7900","126.2100","125.6701"
"2014/07/17","127.0899","11423840.0000","125.5200","127.5500","125.1100"
"2014/07/16","124.9700","4099729.0000","125.0200","125.4700","124.7800"
"2014/07/15","124.5300","10540690.0000","125.8900","126.3200","124.3600"
"2014/07/14","125.7200","11461590.0000","125.5000","126.1000","125.4500"
"2014/07/11","128.7800","4321965.0000","128.4100","128.8300","128.3800"
"2014/07/10","128.5400","6307591.0000","129.1100","129.2100","128.4900"
"2014/07/09","127.8400","8360159.0000","127.5400","128.2600","127.1800"
"2014/07/08","127.0700","6216601.0000","127.2900","127.5300","126.4300"
"2014/07/07","127.0200","4630211.0000","126.6300","127.0300","126.2300"
"2014/07/03","127.1600","4922466.0000","126.7900","127.2900","126.6100"
"2014/07/02","127.7000","5738802.0000","127.7600","128.2400","127.6400"
"2014/07/01","127.7000","8145870.0000","127.9900","128.1200","127.4900"
"2014/06/30","128.0400","18123360.0000","126.5300","128.0400","126.3700"
"2014/06/27","126.6600","4199866.0000","126.8800","127.1700","126.6500"
"2014/06/26","126.7300","5529770.0000","126.5300","126.9200","126.2000"
"2014/06/25","126.9900","6692076.0000","126.7800","127.5500","126.6600"
"2014/06/24","126.9800","6331530.0000","127.2200","127.3200","126.7300"
"2014/06/23","126.8500","5127246.0000","126.6500","126.9350","126.3700"
"2014/06/20","126.5000","9954609.0000","126.3200","127.0700","126.2100"
"2014/06/19","126.9400","24333550.0000","124.3300","127.2300","124.3200"
"2014/06/18","122.6700","4601228.0000","122.2200","122.8000","122.0900"
"2014/06/17","122.2800","4032846.0000","121.8500","122.5000","121.8200"
"2014/06/16","122.4200","5832779.0000","122.8800","123.0100","122.3020"
"2014/06/13","122.9600","4026622.0000","122.5700","123.0360","122.5100"
"2014/06/12","122.6400","7382671.0000","121.9200","122.7500","121.8300"
"2014/06/11","121.4100","3572293.0000","121.5100","121.6100","121.1800"
"2014/06/10","121.3900","3529938.0000","121.2900","121.4700","121.2100"
"2014/06/09","120.6500","2788002.0000","120.7900","120.8500","120.5700"
"2014/06/06","120.6100","4807620.0000","120.6800","120.7700","119.9400"
"2014/06/05","120.6600","4180384.0000","120.5500","120.8800","120.4300"
"2014/06/04","119.7600","3859462.0000","120.1000","120.1600","119.6800"
"2014/06/03","120.0100","5005810.0000","119.7300","120.0900","119.4200"
"2014/06/02","119.7000","5916064.0000","119.9300","120.4599","119.6100"
"2014/05/30","120.4300","8749396.0000","120.7600","120.8100","119.6200"
"2014/05/29","120.9400","5551756.0000","120.7800","121.4600","120.7700"
"2014/05/28","121.2000","6735880.0000","121.4700","121.7000","120.9200"
"2014/05/27","121.8500","10895770.0000","122.9800","123.0700","121.7500"
"2014/05/23","124.5100","2205934.0000","124.6000","124.6610","124.1900"
"2014/05/22","124.6700","3458726.0000","125.1400","125.2400","124.5350"
"2014/05/21","124.3900","6846502.0000","124.2500","124.5500","123.5300"
"2014/05/20","124.6900","3770827.0000","124.1200","124.9100","124.0900"
"2014/05/19","124.5800","3902600.0000","125.2800","125.4700","124.4800"
"2014/05/16","124.5000","4052050.0000","124.3500","124.7700","124.2900"
"2014/05/15","124.7700","5861094.0000","124.7700","125.5100","124.5400"
"2014/05/14","125.8100","4015917.0000","125.8000","125.9600","125.4400"
"2014/05/13","124.6000","2638878.0000","124.7900","125.1000","124.5000"
"2014/05/12","124.9400","4023623.0000","125.4000","125.4200","124.6900"
"2014/05/09","124.1000","3119465.0000","124.3900","124.4700","123.8200"
"2014/05/08","124.1700","3695387.0000","124.1900","124.4700","123.8910"
"2014/05/07","124.1700","8468866.0000","125.5200","125.5700","123.9200"
"2014/05/06","125.9800","3487404.0000","126.0200","126.1100","125.6300"
"2014/05/05","126.2200","5196458.0000","126.4700","126.6300","126.0000"
"2014/05/02","125.0600","9912912.0000","123.6900","125.6700","123.3300"
"2014/05/01","123.8000","6687262.0000","123.1700","123.8300","123.0600"
"2014/04/30","124.2200","10352710.0000","124.1900","125.0500","123.8200"
"2014/04/29","124.8600","5238368.0000","124.9500","125.3800","124.6500"
"2014/04/28","124.8800","4897900.0000","125.3000","125.3400","124.4500"
"2014/04/25","125.4300","7023653.0000","125.1800","125.7100","125.0700"
"2014/04/24","124.5600","8754208.0000","122.8700","125.1200","122.8404"
"2014/04/23","123.7600","3736646.0000","123.7000","123.9420","123.3800"
"2014/04/22","123.7800","6897252.0000","124.1500","124.1600","122.9200"
"2014/04/21","124.2400","6579151.0000","124.0700","124.3300","123.7600"
"2014/04/17","124.7500","5901879.0000","125.3800","125.5300","124.5700"
"2014/04/16","125.5400","4071248.0000","125.3700","125.5700","125.0300"
"2014/04/15","125.4900","9967607.0000","124.7900","125.7000","124.6000"
"2014/04/14","127.8500","6676695.0000","127.8000","128.2500","127.6200"
"2014/04/11","126.9300","4697221.0000","127.0400","127.3100","126.7300"
"2014/04/10","127.0100","5003237.0000","126.9500","127.3700","126.8200"
"2014/04/09","126.3200","5305648.0000","125.4600","126.7200","125.3300"
"2014/04/08","126.0900","6938557.0000","126.3400","126.3400","125.9000"
"2014/04/07","124.9100","3967159.0000","125.0700","125.4725","124.8400"
"2014/04/04","125.5700","7278379.0000","125.2000","125.9600","124.8600"
"2014/04/03","123.9200","3658803.0000","123.7500","124.2600","123.5900"
"2014/04/02","124.3200","4904646.0000","124.4100","124.7500","124.1900"
"2014/04/01","123.3900","5991966.0000","123.7100","123.8500","123.1099"
"2014/03/31","123.6100","12369940.0000","124.5200","124.7900","123.5700"
"2014/03/28","124.5600","7243603.0000","124.2300","124.9600","123.8800"
"2014/03/27","124.5900","7312342.0000","125.0600","125.2900","124.2100"
"2014/03/26","125.4100","8575364.0000","126.2700","126.3800","125.1300"
"2014/03/25","126.4100","6566884.0000","126.4400","126.8200","126.2400"
"2014/03/24","126.1800","13053010.0000","126.8700","127.1400","126.0300"
"2014/03/21","128.4700","7237314.0000","129.0400","129.0900","128.4100"
"2014/03/20","127.8600","7681258.0000","127.7800","128.4100","127.5800"
"2014/03/19","128.0900","12911110.0000","129.5500","129.6800","127.9400"
"2014/03/18","130.6200","6422180.0000","130.3900","131.2700","130.3300"
"2014/03/17","131.6400","14626680.0000","132.7300","133.2200","131.2200"
"2014/03/14","133.1000","11939560.0000","133.6800","133.6900","132.3500"
"2014/03/13","132.2100","7995957.0000","131.6900","132.5400","131.5600"
"2014/03/12","131.7600","11094180.0000","131.5600","132.1200","131.3900"
"2014/03/11","129.8600","7289828.0000","130.0100","130.1500","128.9301"
"2014/03/10","129.1300","4169883.0000","128.8800","129.6100","128.7804"
"2014/03/07","129.0900","7575038.0000","128.2500","129.2300","128.2100"
"2014/03/06","130.1700","5408914.0000","129.7100","130.4700","129.4700"
"2014/03/05","128.8900","4878483.0000","128.7100","129.3400","128.5800"
"2014/03/04","128.6800","6341687.0000","128.5400","129.2400","128.3236"
"2014/03/03","130.2900","11741070.0000","130.0000","130.5856","129.8100"
"2014/02/28","127.6200","10584140.0000","128.2700","128.3500","127.1500"
"2014/02/27","128.2000","5066512.0000","128.4000","128.8000","127.8900"
"2014/02/26","128.1100","7052911.0000","128.4900","128.7600","127.4200"
"2014/02/25","129.2100","5785967.0000","128.6200","129.5300","128.5700"
"2014/02/24","128.9900","12113240.0000","128.5100","129.0700","128.3400"
"2014/02/21","127.5800","7298226.0000","127.5700","128.0700","127.1500"
"2014/02/20","127.6000","10572890.0000","126.7500","127.7500","126.4000"
"2014/02/19","126.2700","9384098.0000","127.2600","127.4500","126.1600"
"2014/02/18","127.4000","7685836.0000","127.4200","127.7500","127.0900"
"2014/02/14","127.1500","11176420.0000","126.9900","127.3800","126.7500"
"2014/02/13","125.4900","9167868.0000","124.7000","125.6000","124.6600"
"2014/02/12","124.4300","6651879.0000","124.4000","124.9800","124.1300"
"2014/02/11","124.3600","11546020.0000","123.3800","124.7500","123.3600"
"2014/02/10","122.9200","7931236.0000","122.8000","123.1600","122.7200"
"2014/02/07","122.1700","6681810.0000","121.2400","122.2400","121.2300"
"2014/02/06","121.2400","4745841.0000","121.3800","121.5100","120.7800"
"2014/02/05","121.2900","6800023.0000","121.7600","121.8800","120.7300"
"2014/02/04","120.9900","7027445.0000","120.4100","121.0900","120.3888"
"2014/02/03","121.3200","9267321.0000","120.4700","122.1100","120.3200"
"2014/01/31","120.0900","7983110.0000","120.6500","120.8600","119.4600"
"2014/01/30","119.7700","8746521.0000","119.6700","120.2200","119.6001"
"2014/01/29","122.4700","12257460.0000","122.1900","122.5100","121.1300"
"2014/01/28","120.9500","5149475.0000","121.3200","121.4000","120.4100"
"2014/01/27","120.9600","7528592.0000","121.6500","122.0600","120.7200"
"2014/01/24","122.2900","8536607.0000","122.0600","122.5000","121.5500"
"2014/01/23","121.7900","11028190.0000","120.9700","122.0200","120.9700"
"2014/01/22","119.1900","4891806.0000","119.6500","119.7680","119.1700"
"2014/01/21","119.7000","6760725.0000","119.2300","119.9700","119.2300"
"2014/01/17","120.9300","7923383.0000","120.3500","121.0200","120.2000"
"2014/01/16","119.7900","3949458.0000","119.8400","119.9600","119.5700"
"2014/01/15","119.6600","5474307.0000","119.1900","119.8099","119.1126"
"2014/01/14","119.8900","7505286.0000","120.5400","121.0600","119.7200"
